matsize,patterns_size,nb_patterns,duration,threads,connections,throughput,latency_avg,latency_stdev,latency_max,requests,data_read,requests_per_sec,transfer_per_sec
16,4,4,15,2,16,2000,1.2,1.2,11.1,29972,5368709.12,1998.03,357642.24
16,4,4,15,2,16,1000,1.2,1.2,10.1,14992,2684354.56,999.28,178872.32
16,4,4,15,4,8,1000,1.0,1.0,12.8,15004,2684354.56,1000.19,179036.16
16,4,4,15,4,8,2000,1.3,3.9,45.7,30000,5368709.12,1999.86,357969.92
16,4,4,15,4,16,2000,1.0,1.0,13.7,29992,5368709.12,1999.37,357877.76
16,4,4,15,4,16,1000,1.0,1.0,11.3,15004,2684354.56,1000.01,179005.44
16,8,1,10,2,8,1000,0.9,1.0,16.8,9997,1551892.48,999.6,154931.2
16,8,1,10,2,8,2000,1.3,3.8,51.7,19988,3093299.2,1998.7,309790.72
16,8,1,10,2,16,1000,0.9,0.9,14.2,9989,1551892.48,998.86,154828.8
16,8,1,10,2,16,2000,0.9,1.1,22.6,19972,3093299.2,1996.96,309524.48
16,8,1,10,4,8,1000,0.9,0.6916,11.9,10004,1551892.48,1000.26,155033.6
16,8,1,10,4,8,2000,1.0,1.3,19.7,20000,3103784.96,1999.84,309964.8
16,8,1,10,4,16,1000,1.0,0.7112,11.2,10000,1551892.48,999.99,155002.88
16,8,1,10,4,16,2000,1.0,0.7092999999999999,11.7,19993,3103784.96,1999.13,309852.16
16,8,1,15,2,8,1000,1.1,0.8422999999999999,9.6,14996,2327838.72,999.66,154941.44
16,8,1,15,2,8,2000,1.1,1.0,11.2,29989,4645191.68,1999.18,309862.4
16,8,1,15,2,16,1000,1.1,0.8,11.0,14992,2327838.72,999.28,154890.24
16,8,1,15,2,16,2000,1.0,0.8,10.0,29970,4645191.68,1998.02,309688.32
16,8,1,15,4,8,1000,0.7973,0.3231,2.1,15003,2327838.72,1000.13,155013.12
16,8,1,15,4,8,2000,0.7522000000000001,0.3247,2.5,29996,4645191.68,1999.6,309934.08
16,8,1,15,4,16,1000,0.9,0.49269999999999997,5.5,15000,2327838.72,999.94,154992.64
16,8,1,15,4,16,2000,0.9,0.4782,5.3,29988,4645191.68,1999.25,309882.88
16,8,2,10,2,8,1000,0.9,0.6541,7.3,9996,1646264.32,999.51,164915.2
16,8,2,10,2,8,2000,1.0,0.8,14.0,19988,3303014.4,1998.58,329758.72
16,8,2,10,2,16,1000,0.9,0.6173,7.5,9989,1646264.32,998.94,164823.04
16,8,2,10,2,16,2000,0.9,0.6186,7.3,19968,3292528.64,1997.01,329502.72
16,8,2,10,4,8,1000,0.9,0.5074,7.6,10004,1646264.32,1000.27,165038.08
16,8,2,10,4,8,2000,0.8,0.5331,8.3,20000,3303014.4,1999.78,329953.28
16,8,2,10,4,16,1000,0.9,0.5562,8.9,10001,1646264.32,999.98,164997.12
16,8,2,10,4,16,2000,0.9,0.5607000000000001,8.8,19993,3303014.4,1999.11,329840.64
16,8,2,15,2,8,1000,0.9,0.5007,6.7,14997,2474639.36,999.73,164956.16
16,8,2,15,2,8,2000,0.8,0.4654,6.3,29987,4949278.72,1999.03,329830.4
16,8,2,15,2,16,1000,0.8,0.4838,6.4,14986,2474639.36,999.06,164843.52
16,8,2,15,2,16,2000,0.8,0.48669999999999997,6.7,29966,4949278.72,1997.73,329625.6
16,8,2,15,4,8,1000,0.8144,0.3345,1.8,15004,2474639.36,1000.16,165027.84
16,8,2,15,4,8,2000,0.7898999999999999,0.3407,2.3,29998,4949278.72,1999.78,329953.28
16,8,2,15,4,16,1000,0.8,0.4138,2.0,15001,2474639.36,999.93,164986.88
16,8,2,15,4,16,2000,0.9,0.42810000000000004,2.1,29991,4949278.72,1999.44,329902.08
16,8,4,10,2,8,1000,1.1,0.9,11.3,9996,1824522.24,999.47,182896.64
16,8,4,10,2,8,2000,1.2,2.2,34.5,19989,3659530.24,1998.67,365752.32
16,8,4,10,2,16,1000,1.1,0.9,10.6,9990,1824522.24,998.87,182794.24
16,8,4,10,2,16,2000,1.1,0.9,11.2,19970,3659530.24,1997.03,365445.12
16,8,4,10,4,8,1000,1.0,0.8159,9.8,10003,1835008.0,1000.17,183029.76
16,8,4,10,4,8,2000,1.1,1.8,25.7,19976,3659530.24,1996.77,365404.16
16,8,4,10,4,16,1000,1.1,0.9,10.3,9998,1824522.24,999.39,182886.4
16,8,4,10,4,16,2000,1.1,0.9,10.1,19986,3659530.24,1998.22,365670.4
16,8,4,15,2,8,1000,0.9,0.5223,4.5,14996,2747269.12,999.7,182947.84
16,8,4,15,2,8,2000,1.0,0.5166000000000001,4.8,29987,5484052.48,1999.06,365824.0
16,8,4,15,2,16,1000,0.9,0.5375,5.2,14991,2747269.12,999.2,182855.68
16,8,4,15,2,16,2000,1.0,0.5353,5.9,29971,5484052.48,1997.97,365619.2
16,8,4,15,4,8,1000,0.9,0.3475,2.0,15003,2747269.12,1000.11,183019.52
16,8,4,15,4,8,2000,0.8316,0.35669999999999996,2.1,29996,5484052.48,1999.7,365936.64
16,8,4,15,4,16,1000,0.8,0.4273,2.1,15004,2747269.12,1000.01,182999.04
16,8,4,15,4,16,2000,0.9,0.4372,2.7,29992,5484052.48,1999.34,365875.2
16,16,1,10,2,8,1000,1.0,0.5438,7.3,9996,1530920.96,999.5,152924.16
16,16,1,10,2,8,2000,0.9,0.668,11.8,19988,3061841.92,1998.65,305786.88
16,16,1,10,2,16,1000,0.9,0.5244,7.0,9990,1530920.96,998.91,152832.0
16,16,1,10,2,16,2000,0.8,0.5097,7.1,19971,3051356.16,1996.99,305530.88
16,16,1,10,4,8,1000,1.0,1.1,18.4,10004,1530920.96,1000.27,153036.8
16,16,1,10,4,8,2000,1.2,3.4,52.6,20000,3061841.92,1999.71,305950.72
16,16,1,10,4,16,1000,1.0,1.0,14.7,10000,1530920.96,999.97,152995.84
16,16,1,10,4,16,2000,1.0,1.1,18.8,19992,3061841.92,1999.18,305868.8
16,16,1,15,2,8,1000,0.9,0.5308999999999999,6.4,14997,2296381.44,999.69,152944.64
16,16,1,15,2,8,2000,0.9,0.672,9.0,29988,4592762.88,1999.05,305848.32
16,16,1,15,2,16,1000,0.9,0.5612,6.4,14992,2296381.44,999.26,152883.2
16,16,1,15,2,16,2000,0.8,0.5614,6.9,29971,4582277.12,1998.06,305694.72
16,16,1,15,4,8,1000,0.9,0.5231,6.5,15004,2296381.44,1000.18,153026.56
16,16,1,15,4,8,2000,0.8,0.554,6.8,30000,4592762.88,1999.78,305960.96
16,16,1,15,4,16,2000,0.9,0.5747000000000001,6.1,29992,4592762.88,1999.28,305889.28
16,16,1,15,4,16,1000,0.9,0.6113999999999999,6.1,15003,2296381.44,999.97,152995.84
16,16,2,10,2,8,1000,1.0,0.9,13.2,9997,1604321.28,999.57,160931.84
16,16,2,10,2,8,2000,1.2,2.4,35.1,19988,3219128.32,1998.7,321781.76
16,16,2,10,2,16,1000,1.0,0.8398,11.8,9990,1604321.28,998.88,160819.2
16,16,2,10,2,16,2000,1.0,0.8,13.5,19972,3219128.32,1997.12,321525.76
16,16,2,10,4,8,1000,0.9,0.3511,2.9,10004,1614807.04,1000.24,161034.24
16,16,2,10,4,8,2000,0.8,0.3821,3.5,20000,3219128.32,1999.77,321955.84
16,16,2,10,4,16,1000,0.8,0.4557,3.6,10000,1614807.04,999.95,160993.28
16,16,2,10,4,16,2000,0.9,0.4403,3.5,19993,3219128.32,1999.06,321843.2
16,16,2,15,2,8,1000,0.9,0.4218,2.3,14996,2411724.8,999.68,160942.08
16,16,2,15,2,8,2000,1.0,0.4032,2.2,29988,4823449.6,1999.13,321853.44
16,16,2,15,2,16,2000,0.8,0.38139999999999996,2.1,29972,4823449.6,1998.04,321679.36
16,16,2,15,2,16,1000,0.9,0.4071,2.2,14992,2411724.8,999.26,160880.64
16,16,2,15,4,8,1000,0.9,0.3277,1.9,15004,2411724.8,1000.16,161024.0
16,16,2,15,4,8,2000,0.8,0.3747,2.6,30000,4833935.36,1999.84,321966.08
16,16,2,15,4,16,2000,0.8,0.4313,2.5,29993,4833935.36,1999.42,321904.64
16,16,2,15,4,16,1000,0.8,0.43489999999999995,2.5,15004,2411724.8,1000.05,161003.52
16,16,4,10,2,8,1000,1.0,0.9,10.8,9996,1751121.92,999.46,174899.2
16,16,4,10,2,8,2000,1.3,1.9,24.0,19950,3491758.08,1994.82,349081.6
16,16,4,10,2,16,1000,1.2,1.0,11.0,9989,1751121.92,998.85,174796.8
16,16,4,10,2,16,2000,1.2,1.1,11.3,19972,3491758.08,1997.1,349480.96
16,16,4,10,4,8,1000,1.1,0.6787000000000001,10.1,10004,1751121.92,1000.24,175042.56
16,16,4,10,4,8,2000,1.0,0.5243,10.6,19999,3502243.84,1999.58,349921.28
16,16,4,10,4,16,1000,1.0,0.5324,9.7,10000,1751121.92,999.97,174991.36
16,16,4,10,4,16,2000,0.9,0.5185,9.1,19992,3502243.84,1999.12,349839.36
16,16,4,15,2,8,1000,0.9,0.6336,8.1,14997,2621440.0,999.72,174950.4
16,16,4,15,2,8,2000,1.0,1.0,15.3,29988,5242880.0,1999.1,349839.36
16,16,4,15,2,16,1000,1.0,0.6538999999999999,8.3,14992,2621440.0,999.33,174878.72
16,16,4,15,2,16,2000,1.0,0.6322000000000001,8.4,29972,5242880.0,1998.09,349665.28
16,16,4,15,4,8,1000,1.0,0.5497000000000001,6.8,15004,2621440.0,1000.18,175032.32
16,16,4,15,4,8,2000,1.1,0.7722,11.7,30000,5253365.76,1999.85,349962.24
16,16,4,15,4,16,2000,1.0,0.592,7.7,29993,5253365.76,1999.39,349890.56
16,16,4,15,4,16,1000,1.0,0.6157999999999999,7.1,15004,2621440.0,1000.0,175001.6
32,2,1,10,2,8,1000,2.2,1.4,9.4,9996,1520435.2,999.57,151930.88
32,2,1,10,2,8,2000,3.7,5.6,37.8,19981,3040870.4,1997.97,303687.68
32,2,1,10,2,16,1000,2.5,2.4,68.6,9988,1520435.2,998.63,151787.52
32,2,1,10,2,16,2000,2.5,3.3,77.1,19966,3030384.64,1996.45,303452.16
32,2,1,10,4,8,1000,4.3,2.4,24.2,10002,1520435.2,999.95,151992.32
32,2,1,10,4,8,2000,38.3,31.3,100.4,19977,3040870.4,1997.39,303595.52
32,2,1,10,4,16,2000,4.2,2.5,35.1,19987,3040870.4,1998.38,303749.12
32,2,1,10,4,16,1000,4.0,1.7,17.4,9998,1520435.2,999.56,151930.88
32,2,1,15,2,8,1000,4.0,3.7,26.0,14993,2275409.92,999.38,151900.16
32,2,1,15,2,8,2000,56.0,54.3,149.3,29844,4540334.08,1989.49,302397.44
32,2,1,15,2,16,1000,3.6,2.0,14.7,14986,2275409.92,998.98,151848.96
32,2,1,15,2,16,2000,4.0,3.7,25.9,29965,4550819.84,1997.33,303585.28
32,2,1,15,4,8,1000,1.6,0.674,4.5,15003,2275409.92,1000.08,152012.8
32,2,1,15,4,8,2000,1.7,0.7193999999999999,6.8,29988,4561305.6,1998.8,303810.56
32,2,1,15,4,16,1000,1.7,0.7666000000000001,7.0,15000,2275409.92,999.82,151971.84
32,2,1,15,4,16,2000,1.7,0.7905,6.8,29986,4561305.6,1998.78,303810.56
32,2,2,10,2,8,1000,5.3,1.1,15.7,9992,1593835.52,999.23,158873.6
32,2,2,10,2,8,2000,600.5,320.8,1200.0,17546,2789212.16,1754.24,278917.12
32,2,2,10,2,16,2000,5.4,1.1,25.7,19962,3177185.28,1996.17,317388.8
32,2,2,10,2,16,1000,5.3,0.8,13.5,9987,1583349.76,998.43,158750.72
32,2,2,10,4,8,1000,5.3,1.7,41.4,10000,1593835.52,999.71,158945.28
32,2,2,10,4,8,2000,714.1,394.5,1400.0,17141,2726297.6,1713.74,272476.16
32,2,2,10,4,16,2000,5.9,4.5,92.2,19984,3177185.28,1998.46,317747.2
32,2,2,10,4,16,1000,5.4,2.2,72.1,9998,1593835.52,999.42,158904.32
32,2,2,15,2,8,1000,23.2,36.1,138.5,14992,2380267.52,999.4,158904.32
32,2,2,15,2,8,2000,2100.0,488.1,2800.0,24293,3858759.68,1619.42,257484.8
32,2,2,15,2,16,1000,7.0,2.8,26.8,14986,2380267.52,998.94,158832.64
32,2,2,15,2,16,2000,23.3,36.2,139.3,29962,4760535.04,1997.35,317573.12
32,2,2,15,4,8,1000,5.2,0.6396000000000001,8.7,15000,2380267.52,999.86,158976.0
32,2,2,15,4,8,2000,3200.0,210.9,3600.0,22779,3617587.2,1518.22,241387.52
32,2,2,15,4,16,2000,5.4,0.7,8.9,29981,4771020.8,1998.62,317777.92
32,2,2,15,4,16,1000,5.4,0.7516,9.4,14999,2380267.52,999.7,158955.52
32,2,4,10,2,8,1000,7.7,2.4,35.2,9989,1709178.88,998.87,170803.2
32,2,4,10,2,8,2000,1900.0,1100.0,3900.0,12070,2065694.72,1206.55,206315.52
32,2,4,10,2,16,1000,7.5,2.4,81.0,9984,1709178.88,998.21,170690.56
32,2,4,10,2,16,2000,8.4,6.1,90.5,19959,3407872.0,1995.76,341268.48
32,2,4,10,4,8,1000,8.6,4.2,53.0,9997,1709178.88,999.21,170864.64
32,2,4,10,4,8,2000,2100.0,1200.0,4300.0,11381,1950351.36,1137.99,194590.72
32,2,4,10,4,16,1000,8.1,3.9,101.6,9985,1709178.88,998.35,170721.28
32,2,4,10,4,16,2000,12.1,14.6,129.6,19925,3407872.0,1991.09,340469.76
32,2,4,15,2,8,1000,7.7,1.1,14.6,14988,2558525.44,999.16,170854.4
32,2,4,15,2,8,2000,5500.0,586.1,6500.0,16849,2883584.0,1123.06,192040.96
32,2,4,15,2,16,1000,7.7,0.7081000000000001,10.3,14981,2558525.44,998.72,170782.72
32,2,4,15,2,16,2000,7.7,1.0,14.5,29957,5127536.64,1996.92,341473.28
32,2,4,15,4,8,1000,7.9,1.6,14.8,14997,2569011.2,999.51,170915.84
32,2,4,15,4,8,2000,5500.0,652.0,6600.0,16631,2841640.96,1108.63,189573.12
32,2,4,15,4,16,1000,7.7,0.8,10.7,15000,2569011.2,999.74,170956.8
32,2,4,15,4,16,2000,8.1,1.7,15.3,29983,5127536.64,1998.76,341780.48
32,4,1,10,2,8,1000,5.4,1.6,37.7,9993,1530920.96,998.99,152842.24
32,4,1,10,2,8,2000,662.7,357.9,1200.0,17558,2684354.56,1755.7,268615.68
32,4,1,10,2,16,1000,5.3,1.9,66.3,9986,1530920.96,998.63,152791.04
32,4,1,10,2,16,2000,5.6,3.6,78.9,19964,3051356.16,1996.2,305408.0
32,4,1,10,4,8,1000,5.2,1.2,36.1,10000,1530920.96,999.71,152954.88
32,4,1,10,4,8,2000,474.6,268.8,920.0,18178,2778726.4,1817.7,278097.92
32,4,1,10,4,16,1000,5.1,1.0,37.7,9998,1530920.96,999.45,152913.92
32,4,1,10,4,16,2000,5.2,2.4,60.1,19986,3061841.92,1998.24,305725.44
32,4,1,15,2,8,1000,5.2,0.5392,7.6,14994,2296381.44,999.43,152913.92
32,4,1,15,2,8,2000,1400.0,166.5,1600.0,26702,4089446.4,1780.14,272353.28
32,4,1,15,2,16,1000,5.1,0.6093,7.6,14986,2296381.44,998.98,152842.24
32,4,1,15,2,16,2000,5.2,0.56,8.0,29963,4582277.12,1997.47,305602.56
32,4,1,15,4,8,1000,5.1,0.5702,8.2,15000,2296381.44,999.77,152965.12
32,4,1,15,4,8,2000,1200.0,150.5,1500.0,27007,4131389.44,1800.47,275466.24
32,4,1,15,4,16,1000,5.1,0.5767,8.2,15000,2296381.44,999.78,152965.12
32,4,1,15,4,16,2000,5.1,0.5451,8.3,29984,4582277.12,1998.85,305817.6
32,4,2,10,2,8,1000,8.4,5.6,45.7,9989,1604321.28,998.88,160819.2
32,4,2,10,2,8,2000,1800.0,1100.0,3700.0,12513,2013265.92,1251.22,201441.28
32,4,2,10,2,16,1000,7.3,2.5,80.3,9984,1604321.28,998.3,160727.04
32,4,2,10,2,16,2000,9.0,7.4,88.0,19960,3208642.56,1996.06,321361.92
32,4,2,10,4,8,1000,7.1,2.1,43.7,9999,1614807.04,999.59,160931.84
32,4,2,10,4,8,2000,1900.0,1100.0,3800.0,12242,1971322.88,1224.13,197079.04
32,4,2,10,4,16,1000,7.3,3.1,89.9,9996,1604321.28,999.38,160901.12
32,4,2,10,4,16,2000,8.9,9.2,112.4,19982,3219128.32,1997.85,321648.64
32,4,2,15,2,8,1000,100.6,101.2,264.4,14825,2390753.28,988.27,159109.12
32,4,2,15,2,8,2000,4500.0,747.3,5800.0,18301,2946498.56,1219.85,196392.96
32,4,2,15,2,16,1000,8.8,1.8,16.9,14983,2411724.8,998.83,160808.96
32,4,2,15,2,16,2000,106.2,100.3,263.9,29665,4771020.8,1977.59,318382.08
32,4,2,15,4,8,1000,16.3,16.8,65.7,14997,2411724.8,999.5,160921.6
32,4,2,15,4,8,2000,4900.0,579.2,5800.0,18266,2936012.8,1217.63,196034.56
32,4,2,15,4,16,1000,7.6,1.2,14.4,14992,2411724.8,999.39,160901.12
32,4,2,15,4,16,2000,16.4,16.9,66.1,29973,4823449.6,1998.07,321679.36
32,4,4,10,2,8,1000,1000.0,470.1,1700.0,8296,1447034.88,829.55,145172.48
32,4,4,10,2,8,2000,3000.0,1600.0,5800.0,8326,1457520.64,832.33,145653.76
32,4,4,10,2,16,1000,11.5,7.1,133.7,9983,1751121.92,997.99,174643.2
32,4,4,10,2,16,2000,1100.0,453.9,1800.0,16507,2883584.0,1650.54,288839.68
32,4,4,10,4,8,1000,688.0,402.1,1400.0,8615,1509949.44,861.32,150722.56
32,4,4,10,4,8,2000,2800.0,1600.0,5700.0,8619,1509949.44,861.72,150794.24
32,4,4,10,4,16,1000,10.6,7.6,150.7,9993,1751121.92,999.01,174827.52
32,4,4,10,4,16,2000,792.0,402.1,1500.0,17088,2988441.6,1708.64,299008.0
32,4,4,15,2,8,1000,1700.0,191.6,2100.0,12877,2254438.4,858.25,150190.08
32,4,4,15,2,8,2000,7100.0,815.2,8500.0,12878,2254438.4,858.34,150210.56
32,4,4,15,2,16,1000,9.8,0.5353,13.3,14980,2621440.0,998.68,174766.08
32,4,4,15,2,16,2000,1800.0,197.1,2200.0,25627,4487905.28,1708.45,298977.28
32,4,4,15,4,8,1000,1600.0,195.1,1900.0,13033,2285895.68,868.74,152023.04
32,4,4,15,4,8,2000,7000.0,819.4,8400.0,13036,2285895.68,868.99,152074.24
32,4,4,15,4,16,1000,9.7,0.694,12.1,14993,2621440.0,999.43,174899.2
32,4,4,15,4,16,2000,1700.0,202.8,2100.0,25936,4540334.08,1728.87,302551.04
32,8,1,10,2,8,1000,6.9,3.7,58.3,9991,1541406.72,999.07,153856.0
32,8,1,10,2,8,2000,1500.0,886.6,3200.0,13598,2097152.0,1359.71,209387.52
32,8,1,10,2,16,1000,6.8,3.0,91.6,9984,1541406.72,998.26,153733.12
32,8,1,10,2,16,2000,7.5,6.5,102.1,19958,3072327.68,1995.85,307353.6
32,8,1,10,4,8,1000,6.8,2.3,45.7,10000,1541406.72,999.69,153948.16
32,8,1,10,4,8,2000,1700.0,994.2,3400.0,13133,2023751.68,1313.08,202209.28
32,8,1,10,4,16,2000,7.9,8.1,111.6,19984,3072327.68,1998.08,307691.52
32,8,1,10,4,16,1000,7.0,4.1,118.2,9996,1541406.72,999.36,153896.96
32,8,1,15,2,8,1000,6.6,0.6243,11.8,14992,2306867.2,999.36,153896.96
32,8,1,15,2,8,2000,4300.0,457.3,5100.0,19798,3051356.16,1319.7,203233.28
32,8,1,15,2,16,2000,6.5,0.6503,11.5,29959,4613734.4,1997.17,307558.4
32,8,1,15,2,16,1000,6.6,0.6495,11.5,14985,2306867.2,998.89,153825.28
32,8,1,15,4,8,1000,8.0,4.7,32.1,14999,2306867.2,999.72,153958.4
32,8,1,15,4,8,2000,4600.0,506.2,5500.0,19011,2925527.04,1267.03,195112.96
32,8,1,15,4,16,1000,7.0,1.2,18.8,14995,2306867.2,999.55,153927.68
32,8,1,15,4,16,2000,8.1,4.6,32.4,29978,4613734.4,1998.38,307742.72
32,8,2,10,2,8,1000,575.4,333.0,1100.0,8848,1447034.88,884.57,144179.2
32,8,2,10,2,8,2000,2700.0,1600.0,5500.0,8920,1457520.64,891.84,145367.04
32,8,2,10,2,16,2000,634.2,329.5,1200.0,17632,2873098.24,1763.18,287385.6
32,8,2,10,2,16,1000,10.1,5.5,137.3,9984,1625292.8,998.02,162672.64
32,8,2,10,4,8,1000,572.7,341.0,1100.0,8839,1436549.12,883.63,144025.6
32,8,2,10,4,8,2000,2700.0,1600.0,5500.0,8843,1436549.12,884.06,144097.28
32,8,2,10,4,16,1000,10.3,6.7,144.9,9994,1625292.8,999.02,162836.48
32,8,2,10,4,16,2000,668.3,341.6,1300.0,17544,2862612.48,1754.22,285931.52
32,8,2,15,2,8,1000,1300.0,154.2,1600.0,13409,2181038.08,893.92,145704.96
32,8,2,15,2,8,2000,6900.0,796.7,8200.0,13414,2191523.84,893.96,145715.2
32,8,2,15,2,16,1000,9.7,0.9,25.3,14968,2443182.08,997.76,162631.68
32,8,2,15,2,16,2000,1300.0,159.8,1700.0,26645,4341104.64,1775.68,289433.6
32,8,2,15,4,8,1000,1400.0,170.1,1700.0,13263,2160066.56,883.87,144066.56
32,8,2,15,4,8,2000,6900.0,804.7,8300.0,13269,2160066.56,884.22,144128.0
32,8,2,15,4,16,1000,9.8,0.6672,15.6,14991,2443182.08,999.17,162867.2
32,8,2,15,4,16,2000,1500.0,178.8,1900.0,26320,4288675.84,1754.24,285931.52
32,8,4,10,2,8,1000,1700.0,1000.0,3600.0,6369,1142947.84,636.84,113991.68
32,8,4,10,2,8,2000,3300.0,2000.0,6800.0,6352,1132462.08,635.13,113684.48
32,8,4,10,2,16,1000,14.9,10.9,174.7,9982,1782579.2,998.11,178657.28
32,8,4,10,2,16,2000,1900.0,1000.0,3800.0,12429,2222981.12,1242.84,222464.0
32,8,4,10,4,8,1000,1800.0,1000.0,3700.0,6296,1121976.32,629.35,112650.24
32,8,4,10,4,8,2000,3400.0,1900.0,6800.0,6279,1121976.32,627.47,112312.32
32,8,4,10,4,16,1000,14.9,9.8,151.4,9993,1793064.96,998.78,178780.16
32,8,4,10,4,16,2000,2000.0,1000.0,3900.0,12246,2191523.84,1224.17,219125.76
32,8,4,15,2,8,1000,4600.0,529.5,5500.0,9446,1688207.36,629.6,112701.44
32,8,4,15,2,8,2000,8500.0,979.1,10200.0,9438,1688207.36,629.07,112599.04
32,8,4,15,2,16,1000,13.4,0.767,19.0,14980,2684354.56,998.63,178759.68
32,8,4,15,2,16,2000,4800.0,528.3,5700.0,18579,3323985.92,1238.61,221706.24
32,8,4,15,4,8,1000,4600.0,543.0,5500.0,9463,1698693.12,630.53,112865.28
32,8,4,15,4,8,2000,8500.0,993.5,10200.0,9447,1688207.36,629.64,112701.44
32,8,4,15,4,16,1000,13.4,0.9,19.9,14992,2684354.56,999.37,178882.56
32,8,4,15,4,16,2000,4800.0,546.4,5700.0,18574,3323985.92,1238.14,221624.32
32,16,1,10,2,8,1000,545.1,338.8,1000.0,8926,1373634.56,892.28,137410.56
32,16,1,10,2,8,2000,2700.0,1600.0,5500.0,8934,1373634.56,893.13,137533.44
32,16,1,10,2,16,1000,10.0,4.4,112.4,9984,1541406.72,998.08,153702.4
32,16,1,10,2,16,2000,652.4,336.6,1200.0,17684,2726297.6,1768.28,272302.08
32,16,1,10,4,8,1000,455.5,272.7,959.4,9071,1394606.08,906.95,139663.36
32,16,1,10,4,8,2000,2600.0,1500.0,5400.0,9087,1394606.08,908.59,139919.36
32,16,1,10,4,16,1000,9.5,2.5,75.0,9996,1541406.72,999.18,153876.48
32,16,1,10,4,16,2000,569.0,266.5,1000.0,17991,2768240.64,1798.85,277012.48
32,16,1,15,2,8,1000,1100.0,153.7,1400.0,13563,2086666.24,903.9,139202.56
32,16,1,15,2,8,2000,6800.0,796.2,8200.0,13569,2086666.24,904.54,139294.72
32,16,1,15,2,16,1000,9.6,0.7232999999999999,17.6,14983,2306867.2,998.76,153804.8
32,16,1,15,2,16,2000,1200.0,158.9,1500.0,26974,4152360.96,1798.19,276920.32
32,16,1,15,4,8,1000,1200.0,135.4,1400.0,13540,2086666.24,902.4,138967.04
32,16,1,15,4,8,2000,6800.0,787.0,8200.0,13548,2086666.24,903.09,139069.44
32,16,1,15,4,16,1000,9.4,0.7207,14.2,14992,2306867.2,999.27,153886.72
32,16,1,15,4,16,2000,1300.0,137.7,1500.0,26912,4141875.2,1794.03,276275.2
32,16,2,10,2,8,1000,1700.0,1100.0,3700.0,6300,1027604.48,629.87,102666.24
32,16,2,10,2,8,2000,3300.0,2000.0,6800.0,6279,1027604.48,627.87,102338.56
32,16,2,10,2,16,1000,14.8,8.2,150.2,9981,1625292.8,998.03,162682.88
32,16,2,10,2,16,2000,1900.0,1000.0,3900.0,12268,2002780.16,1226.8,199966.72
32,16,2,10,4,8,1000,1700.0,1100.0,3700.0,6296,1027604.48,629.38,102584.32
32,16,2,10,4,8,2000,3300.0,2000.0,6800.0,6273,1027604.48,627.12,102225.92
32,16,2,10,4,16,1000,14.2,6.8,132.7,9993,1625292.8,998.98,162836.48
32,16,2,10,4,16,2000,2000.0,1000.0,3900.0,12223,1992294.4,1222.18,199219.2
32,16,2,15,2,8,1000,4600.0,496.3,5500.0,9485,1541406.72,632.04,103024.64
32,16,2,15,2,8,2000,8600.0,967.2,10200.0,9460,1541406.72,630.52,102768.64
32,16,2,15,2,16,1000,12.9,0.7567,18.9,14980,2443182.08,998.62,162775.04
32,16,2,15,2,16,2000,4800.0,497.8,5700.0,18626,3040870.4,1241.65,202383.36
32,16,2,15,4,8,1000,4400.0,507.1,5300.0,9712,1583349.76,647.0,105461.76
32,16,2,15,4,8,2000,8400.0,969.2,10100.0,9688,1583349.76,645.83,105267.2
32,16,2,15,4,16,1000,13.0,0.7835,15.6,14992,2443182.08,999.21,162867.2
32,16,2,15,4,16,2000,4600.0,505.9,5500.0,19048,3103784.96,1269.82,206970.88
32,16,4,10,2,8,1000,2700.0,1700.0,5700.0,4262,762900.48,426.08,76267.52
32,16,4,10,2,8,2000,3800.0,2300.0,7800.0,4216,754667.52,421.46,75438.08
32,16,4,10,2,16,1000,904.1,502.6,1900.0,8243,1478492.16,824.16,147527.68
32,16,4,10,2,16,2000,3000.0,1600.0,5900.0,8100,1447034.88,809.93,144977.92
32,16,4,10,4,8,1000,2700.0,1700.0,5700.0,4243,759500.8,423.96,75888.64
32,16,4,10,4,8,2000,3800.0,2300.0,7900.0,4202,752158.72,419.79,75141.12
32,16,4,10,4,16,1000,895.2,499.4,1800.0,8262,1478492.16,826.17,147886.08
32,16,4,10,4,16,2000,3100.0,1600.0,6000.0,8037,1436549.12,803.47,143820.8
32,16,4,15,2,8,1000,7200.0,843.5,8600.0,6326,1132462.08,421.67,75479.04
32,16,4,15,2,8,2000,9500.0,1200.0,11800.0,6027,1080033.28,401.58,71884.8
32,16,4,15,2,16,1000,2100.0,257.8,2700.0,12421,2222981.12,827.99,148213.76
32,16,4,15,2,16,2000,7400.0,844.5,8800.0,12280,2202009.6,818.67,146544.64
32,16,4,15,4,8,1000,7200.0,845.1,8600.0,6330,1132462.08,421.66,75479.04
32,16,4,15,4,8,2000,9800.0,1100.0,11800.0,6292,1121976.32,419.23,75038.72
32,16,4,15,4,16,1000,2100.0,255.4,2600.0,12429,2222981.12,828.49,148295.68
32,16,4,15,4,16,2000,7400.0,848.9,8900.0,12209,2181038.08,813.9,145684.48
