matsize,patterns_size,nb_patterns,duration,threads,connections,throughput,latency_avg,latency_stdev,latency_max,requests,data_read,requests_per_sec,transfer_per_sec
16,64,2,20,1,1000,1000,0.0,0.0,0.0,1000,164997.12,47.61,7854.08
16,64,2,20,2,10,1000,1.9,1.3,6.9,19994,3303014.4,999.61,164935.68
16,64,2,20,2,10,2000,1.8,1.3,8.6,39982,6595543.04,1998.54,329748.48
16,64,2,20,2,100,1000,1.6,1.6,6.6,10328,1709178.88,509.92,84142.08
16,64,2,20,2,100,2000,20.2,23.5,152.1,32497,5358223.36,1624.58,268052.48
16,64,2,20,2,1000,2000,3.5,1.3,11.7,8700,1436549.12,434.93,71761.92
16,64,2,20,2,1000,1000,4.7,1.3,12.3,3944,650762.24,196.14,32368.64
16,64,2,20,4,10,1000,1.0,0.4323,2.7,19999,3303014.4,999.84,164966.4
16,64,2,20,4,10,2000,1.0,0.4126,2.6,39998,6595543.04,1999.85,329963.52
16,64,2,20,4,100,1000,184.6,193.4,813.0,15606,2579496.96,779.91,128686.08
16,64,2,20,4,100,2000,763.8,1000.0,3500.0,32707,5400166.4,1628.88,268769.28
16,64,4,10,1,10,1000,3100.0,1100.0,5200.0,4732,865955.84,472.42,86456.32
16,64,4,10,1,10,2000,4300.0,1800.0,7600.0,4652,851312.64,465.02,85094.4
16,64,2,20,4,1000,2000,51.4,29.3,156.4,15852,2610954.24,789.35,130242.56
16,64,2,20,4,1000,1000,80.5,33.8,161.6,2216,365639.68,109.32,18042.88
16,64,4,10,1,100,1000,63.7,136.3,1100.0,9741,1782579.2,974.49,178329.6
16,64,4,10,1,100,2000,181.1,214.6,1200.0,18662,3418357.76,1865.83,341442.56
16,64,4,10,1,1000,1000,1500.0,1900.0,6000.0,2032,371855.36,203.19,37181.44
16,64,4,10,1,1000,2000,1000.0,1700.0,6000.0,5684,1038090.24,568.36,104007.68
16,64,4,10,2,10,2000,3700.0,1600.0,6500.0,6928,1268776.96,692.73,126771.2
16,64,4,10,2,10,1000,1100.0,655.4,2000.0,8420,1541406.72,841.94,154071.04
16,64,4,10,2,100,1000,27.3,68.6,838.6,9460,1730150.4,945.78,173076.48
16,64,4,10,2,100,2000,25.3,65.6,806.9,19802,3628072.96,1979.57,362260.48
16,64,4,10,2,1000,1000,170.6,115.1,387.3,1000,182999.04,95.22,17428.48
16,64,4,10,2,1000,2000,43.6,105.1,741.3,8549,1562378.24,854.79,156426.24
16,64,4,10,4,10,1000,148.4,139.9,420.1,9623,1761607.68,961.95,176035.84
16,64,4,10,4,10,2000,984.2,1200.0,3600.0,12652,2317352.96,1265.08,231505.92
16,64,4,10,4,100,1000,71.3,38.7,401.6,9903,1814036.48,989.91,181155.84
16,64,4,10,4,100,2000,1100.0,900.3,2700.0,14440,2642411.52,1443.92,264232.96
16,64,4,10,4,1000,2000,595.0,1500.0,9400.0,3322,607928.32,327.4,59914.24
16,64,4,10,4,1000,1000,906.2,1800.0,9300.0,1694,310005.76,166.23,30423.04
16,64,4,20,1,10,1000,3600.0,673.6,4800.0,15235,2789212.16,761.64,139376.64
16,64,4,20,1,100,1000,13.0,1.8,16.6,19793,3617587.2,989.65,181104.64
16,64,4,20,1,100,2000,13.2,1.7,16.6,39541,7235174.4,1976.9,361768.96
16,64,4,20,1,10,2000,9600.0,1700.0,11400.0,18088,3313500.16,904.41,165498.88
16,64,4,20,1,1000,1000,8.7,0.5383,10.6,1299,237721.6,64.94,11888.64
16,64,4,20,1,1000,2000,15.0,12.5,367.6,15939,2915041.28,796.73,145797.12
16,64,4,20,2,10,1000,17.7,15.5,92.1,19987,3659530.24,999.06,182824.96
16,64,4,20,2,10,2000,2000.0,713.3,3200.0,33566,6144655.36,1678.19,307097.6
16,64,4,20,2,100,1000,96.3,27.2,153.2,19851,3628072.96,991.86,181514.24
16,64,4,20,2,100,2000,4600.0,1100.0,6400.0,26899,4917821.44,1344.79,246097.92
16,64,4,20,2,1000,1000,7400.0,5100.0,17800.0,1320,241561.6,65.98,12072.96
16,64,4,20,2,1000,2000,4500.0,5600.0,18700.0,14764,2705326.08,738.18,135086.08
16,64,4,20,4,10,1000,3700.0,532.9,4600.0,15402,2820669.44,770.08,140922.88
16,64,4,20,4,10,2000,9600.0,1700.0,12400.0,15220,2789212.16,760.93,139243.52
16,64,4,20,4,100,2000,10.3,4.3,38.9,39881,7298088.96,1993.8,364861.44
16,64,4,20,4,100,1000,11.1,4.5,39.4,19985,3659530.24,998.9,182794.24
16,64,8,10,1,10,2000,2000.0,2100.0,8200.0,3578,783585.28,357.58,78315.52
16,64,8,10,1,10,1000,6500.0,1400.0,9000.0,907,198635.52,90.67,19855.36
16,64,4,20,4,1000,2000,1800.0,3200.0,13600.0,21626,3953131.52,1076.65,197027.84
16,64,4,20,4,1000,1000,0.0,0.0,0.0,1158,211916.8,54.47,9963.52
16,64,8,10,1,100,1000,5300.0,1700.0,9500.0,3010,659189.76,301.0,65914.88
16,64,8,10,1,100,2000,8600.0,525.8,9600.0,1706,373616.64,170.6,37365.76
16,64,8,10,1,1000,1000,1000.0,1100.0,6800.0,2535,555161.6,253.47,55511.04
16,64,8,10,1,1000,2000,645.8,1100.0,7500.0,8004,1751121.92,800.36,175278.08
16,64,8,10,2,10,1000,511.0,596.0,1800.0,8435,1845493.76,843.45,184719.36
16,64,8,10,2,10,2000,6400.0,971.2,8800.0,4273,933232.64,427.01,93511.68
16,64,8,10,2,100,2000,1600.0,2700.0,9700.0,10172,2222981.12,1016.63,222638.08
16,64,8,10,2,1000,1000,5100.0,2500.0,8900.0,263,57600.0,26.3,5754.88
16,64,8,10,2,100,1000,1000.0,1200.0,4800.0,9922,2170552.32,991.99,217241.6
16,64,8,10,2,1000,2000,2700.0,1900.0,8700.0,4521,985661.44,452.06,99000.32
16,64,8,10,4,10,2000,2700.0,1300.0,6600.0,5007,1101004.8,500.12,109527.04
16,64,8,10,4,100,1000,275.0,692.5,5400.0,9930,2170552.32,992.43,217344.0
16,64,8,10,4,10,1000,0.0,0.0,0.0,1206,264110.08,120.4,26368.0
16,64,8,10,4,100,2000,3900.0,1300.0,6800.0,12264,2684354.56,1225.21,268318.72
16,64,8,10,4,1000,2000,1400.0,1800.0,8800.0,7563,1656750.08,755.71,165498.88
16,64,8,10,4,1000,1000,2000.0,1900.0,8600.0,2183,478074.88,208.81,45731.84
16,64,8,20,1,10,1000,8600.0,2400.0,19900.0,3682,806348.8,183.91,40273.92
16,64,8,20,1,10,2000,9400.0,2100.0,16700.0,8458,1855979.52,422.41,92508.16
16,64,8,20,1,100,1000,78.8,21.8,620.5,19726,4320133.12,986.24,215982.08
16,64,8,20,1,100,2000,8800.0,1700.0,12300.0,20088,4404019.2,1004.41,219965.44
16,64,8,20,1,1000,1000,3200.0,3800.0,14500.0,9806,2149580.8,485.18,106250.24
16,64,8,20,1,1000,2000,4000.0,4700.0,16900.0,15155,3323985.92,757.73,165939.2
16,64,8,20,2,10,2000,12000.0,1500.0,17000.0,8123,1782579.2,405.69,88842.24
16,64,8,20,2,10,1000,8400.0,1200.0,12800.0,8116,1782579.2,405.73,88852.48
16,64,8,20,2,100,1000,1000.0,1400.0,6100.0,19620,4299161.6,980.99,214835.2
16,64,8,20,2,100,2000,9800.0,1500.0,12900.0,19064,4173332.48,953.18,208742.4
16,64,8,20,2,1000,1000,6200.0,4900.0,18200.0,11212,2453667.84,560.21,122685.44
16,64,8,20,2,1000,2000,6200.0,5000.0,18400.0,9368,2055208.96,468.3,102553.6
16,64,8,20,4,10,1000,10600.0,1200.0,14700.0,6035,1321205.76,301.48,66027.52
16,64,8,20,4,10,2000,10600.0,2100.0,16800.0,6187,1352663.04,309.12,67696.64
16,64,8,20,4,100,1000,606.0,1100.0,5800.0,19569,4288675.84,975.12,213555.2
16,64,8,20,4,100,2000,9200.0,1500.0,12200.0,20539,4498391.04,1026.68,224839.68
16,64,8,20,4,1000,1000,5300.0,4700.0,18600.0,9874,2160066.56,492.67,107898.88
16,64,16,10,1,10,1000,7700.0,859.5,9600.0,1100,321198.08,110.0,32122.88
16,64,16,10,1,10,2000,7800.0,1200.0,9400.0,1305,381061.12,130.49,38103.04
16,64,8,20,4,1000,2000,5900.0,5200.0,19800.0,14026,3072327.68,699.63,153221.12
16,64,16,10,1,100,1000,2500.0,2000.0,9300.0,6033,1761607.68,603.3,176158.72
16,64,16,10,1,100,2000,6600.0,1000.0,9700.0,2104,614369.28,210.39,61429.76
16,64,16,10,1,1000,1000,3300.0,2400.0,8200.0,2355,687656.96,235.33,68710.4
16,64,16,10,1,1000,2000,3100.0,2200.0,8400.0,1918,560056.32,191.78,56002.56
16,64,16,10,2,10,2000,4700.0,1000.0,8200.0,1070,312442.88,106.72,31160.32
16,64,16,10,2,10,1000,3800.0,1300.0,8600.0,2953,862279.68,295.16,86190.08
16,64,16,10,2,100,1000,1700.0,2000.0,8200.0,8394,2453667.84,839.19,245043.2
16,64,16,10,2,100,2000,8900.0,400.9,9800.0,992,289669.12,99.18,28958.72
16,64,16,10,2,1000,1000,1900.0,2100.0,8900.0,4864,1415577.6,486.35,142018.56
16,64,16,10,4,10,2000,8100.0,678.2,9400.0,1151,336087.04,114.92,33556.48
16,64,16,10,4,10,1000,3000.0,905.1,5000.0,4904,1436549.12,489.9,143052.8
16,64,16,10,2,1000,2000,3000.0,2300.0,8800.0,2641,771174.4,264.07,77107.2
16,64,16,10,4,100,1000,1900.0,1800.0,7200.0,6602,1929379.84,659.96,192706.56
16,64,16,10,4,100,2000,5500.0,2400.0,9900.0,3767,1101004.8,376.46,109926.4
16,64,16,10,4,1000,2000,3400.0,2800.0,9700.0,1607,469248.0,156.37,45660.16
16,64,16,10,4,1000,1000,5200.0,2800.0,9900.0,490,143083.52,48.44,14141.44
16,64,16,20,1,10,1000,12100.0,2600.0,16900.0,3119,912261.12,155.91,45527.04
16,64,16,20,1,10,2000,13800.0,2700.0,18500.0,2850,832204.8,142.47,41605.12
16,64,16,20,1,100,1000,4200.0,2900.0,10000.0,9570,2789212.16,478.46,139714.56
16,64,16,20,1,100,2000,9600.0,2200.0,19400.0,9520,2778726.4,475.97,138987.52
16,64,16,20,1,1000,1000,2400.0,4100.0,15800.0,7760,2264924.16,382.73,111759.36
16,64,16,20,1,1000,2000,3200.0,4700.0,17100.0,13755,4016046.08,687.73,200816.64
16,64,16,20,2,10,1000,12200.0,2900.0,17100.0,3773,1101004.8,188.62,55080.96
16,64,16,20,2,10,2000,16800.0,2600.0,19900.0,1875,547502.08,93.74,27371.52
16,64,16,20,2,100,1000,3200.0,3300.0,11200.0,15669,4571791.36,783.24,228710.4
16,64,16,20,2,1000,1000,9200.0,5200.0,18900.0,743,216954.88,37.05,10823.68
16,64,16,20,2,100,2000,13000.0,1900.0,16800.0,8455,2464153.6,422.74,123443.2
16,64,16,20,2,1000,2000,8900.0,5200.0,18500.0,2533,739635.2,126.65,36976.64
16,64,16,20,4,10,1000,12200.0,2700.0,17100.0,2854,833372.16,142.58,41635.84
16,64,16,20,4,10,2000,14000.0,2700.0,18600.0,2685,784015.36,134.17,39178.24
16,64,16,20,4,100,1000,2800.0,2300.0,7800.0,18011,5263851.52,900.44,262932.48
16,64,16,20,4,100,2000,17600.0,749.1,19800.0,2848,831610.88,142.36,41564.16
16,128,1,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
16,128,1,10,1,10,2000,0.0,0.0,0.0,126,19404.8,12.53,1925.12
16,64,16,20,4,1000,1000,1300.0,3000.0,17900.0,7473,2181038.08,367.41,107284.48
16,64,16,20,4,1000,2000,4100.0,5200.0,19800.0,13343,3900702.72,666.02,194478.08
16,128,1,10,1,100,1000,0.0,0.0,0.0,2,0.0,0.19,0.0
16,128,1,10,1,100,2000,3400.0,2500.0,8400.0,18180,2799697.92,1817.83,279941.12
16,128,1,10,1,1000,1000,2700.0,1500.0,5100.0,1903,293058.56,172.96,26634.24
16,128,1,10,1,1000,2000,8.7,27.2,288.7,6599,1017118.72,659.69,101591.04
16,128,1,10,2,10,1000,16.9,71.1,535.0,9994,1541406.72,999.33,153896.96
16,128,1,10,2,10,2000,1.2,0.8,14.9,19982,3072327.68,1997.8,307660.8
16,128,1,10,2,100,1000,1.1,1.2,21.2,9450,1457520.64,939.94,144752.64
16,128,1,10,2,100,2000,2.5,4.2,55.5,17842,2747269.12,1783.93,274728.96
16,128,1,10,2,1000,1000,3.4,6.4,37.7,1546,238080.0,147.21,22671.36
16,128,1,10,2,1000,2000,10.7,15.8,107.2,6740,1038090.24,672.46,103557.12
16,128,1,10,4,10,1000,3.0,5.9,42.6,10001,1541406.72,1000.06,154009.6
16,128,1,10,4,10,2000,0.0,0.0,0.0,16446,2537553.92,1642.61,252958.72
16,128,1,10,4,100,1000,7.6,15.9,118.8,8891,1373634.56,888.65,136857.6
16,128,1,10,4,100,2000,16.9,27.7,171.9,19848,3051356.16,1983.99,305530.88
16,128,1,10,4,1000,1000,0.0,0.0,0.0,1876,288901.12,166.72,25671.68
16,128,1,10,4,1000,2000,49.4,87.3,590.8,7307,1121976.32,728.7,112220.16
16,128,1,20,1,10,1000,1.8,1.9,9.8,19981,3072327.68,998.96,153835.52
16,128,1,20,1,10,2000,1.8,2.0,18.5,39955,6155141.12,1997.72,307640.32
16,128,1,20,1,100,1000,5.0,2.3,12.0,19001,2925527.04,950.0,146298.88
16,128,1,20,1,100,2000,1.6,1.7,17.4,39551,6092226.56,1977.39,304517.12
16,128,1,20,1,1000,1000,0.0,0.0,0.0,1215,187105.28,57.85,8908.8
16,128,1,20,1,1000,2000,2.4,0.8378,11.2,12801,1971322.88,639.3,98457.6
16,128,1,20,2,10,1000,1.1,0.5619,4.8,19994,3082813.44,999.64,153937.92
16,128,1,20,2,10,2000,1.2,0.9,22.1,39982,6155141.12,1999.01,307834.88
16,128,1,20,2,100,1000,35.9,25.4,124.5,14152,2181038.08,706.48,108800.0
16,128,1,20,2,100,2000,30.6,32.2,144.3,37182,5725224.96,1858.98,286279.68
16,128,1,20,2,1000,1000,0.0,0.0,0.0,1336,205742.08,65.16,10035.2
16,128,1,20,2,1000,2000,2.0,0.8,6.1,13676,2107637.76,683.68,105287.68
16,128,1,20,4,10,1000,1.0,0.5255,4.5,20000,3082813.44,999.76,153958.4
16,128,1,20,4,10,2000,8.5,30.4,227.5,39558,6092226.56,1976.86,304424.96
16,128,1,20,4,100,1000,14.8,29.3,178.0,18895,2915041.28,944.56,145459.2
16,128,1,20,4,100,2000,91.6,133.5,510.2,39439,6071255.04,1971.64,303636.48
16,128,2,10,1,10,1000,4900.0,468.3,5600.0,4413,719319.04,441.27,71925.76
16,128,2,10,1,10,2000,4900.0,1200.0,7000.0,5948,964689.92,594.6,96921.6
16,128,1,20,4,1000,1000,0.0,0.0,0.0,1570,241776.64,73.87,11376.64
16,128,1,20,4,1000,2000,63.1,44.1,264.1,22180,3418357.76,1102.01,169707.52
16,128,2,10,1,100,1000,66.2,79.0,560.6,9723,1583349.76,972.32,158484.48
16,128,2,10,1,100,2000,680.6,909.4,3800.0,19543,3187671.04,1954.27,318545.92
16,128,2,10,1,1000,1000,676.7,625.6,1800.0,1413,230318.08,128.41,20930.56
16,128,2,10,1,1000,2000,99.1,252.8,1100.0,5942,964689.92,594.14,96849.92
16,128,2,10,2,10,1000,2.4,3.3,25.2,9994,1625292.8,999.2,162867.2
16,128,2,10,2,10,2000,3.0,7.1,71.5,19982,3261071.36,1998.07,325672.96
16,128,2,10,2,100,1000,17.1,29.4,103.6,9858,1604321.28,985.52,160645.12
16,128,2,10,2,100,2000,68.7,169.6,704.0,18408,2998927.36,1840.35,299980.8
16,128,2,10,2,1000,1000,83.4,109.3,357.3,1072,174735.36,102.07,16640.0
16,128,2,10,2,1000,2000,355.3,712.1,2700.0,8928,1457520.64,892.57,145489.92
16,128,2,10,4,10,1000,547.2,514.9,1200.0,10000,1625292.8,999.9,162979.84
16,128,2,10,4,10,2000,2200.0,437.7,2900.0,16663,2715811.84,1666.37,271605.76
16,128,2,10,4,100,1000,27.5,45.2,482.3,9902,1614807.04,990.09,161382.4
16,128,2,10,4,100,2000,276.1,386.0,975.3,17655,2873098.24,1764.23,287569.92
16,128,2,10,4,1000,2000,1500.0,1900.0,7400.0,11223,1824522.24,1118.89,182374.4
16,128,2,10,4,1000,1000,0.0,0.0,0.0,1332,217118.72,118.39,19302.4
16,128,2,20,1,10,1000,274.9,470.4,1600.0,19976,3261071.36,998.15,162693.12
16,128,2,20,1,10,2000,2600.0,929.5,4100.0,38389,6259998.72,1919.38,312852.48
16,128,2,20,1,100,1000,5.9,5.1,42.2,19801,3229614.08,989.98,161361.92
16,128,2,20,1,100,2000,10.0,5.3,45.7,38003,6197084.16,1899.88,309678.08
16,128,2,20,1,1000,1000,0.0,0.0,0.0,1149,187289.6,54.7,8919.04
16,128,2,20,1,1000,2000,2.9,1.0,10.3,12874,2097152.0,643.6,104908.8
16,128,2,20,2,10,1000,1.5,0.693,8.3,19994,3261071.36,999.58,162928.64
16,128,2,20,2,10,2000,1.3,0.7805,10.6,39982,6511656.96,1998.96,325826.56
16,128,2,20,2,100,1000,47.0,36.0,155.2,8386,1363148.8,419.27,68341.76
16,128,2,20,2,100,2000,85.5,87.6,431.8,22112,3607101.44,1105.13,180131.84
16,128,2,20,2,1000,1000,0.0,0.0,0.0,999,162836.48,48.73,7946.24
16,128,2,20,2,1000,2000,20.5,24.7,119.8,15475,2527068.16,773.66,126105.6
16,128,2,20,4,10,1000,2.6,1.3,5.8,20000,3261071.36,999.96,162990.08
16,128,2,20,4,10,2000,213.2,296.5,949.7,39996,6522142.72,1999.79,325959.68
16,128,2,20,4,100,1000,61.3,109.6,465.4,19478,3177185.28,972.68,158545.92
16,128,2,20,4,100,2000,190.7,454.1,1800.0,36311,5913968.64,1815.12,295864.32
16,128,4,10,1,10,1000,5600.0,1100.0,7600.0,2369,424048.64,236.88,42403.84
16,128,4,10,1,10,2000,6100.0,1500.0,8700.0,2475,443023.36,246.94,44206.08
16,128,2,20,4,1000,2000,113.7,49.2,260.4,20242,3303014.4,1002.44,163399.68
16,128,2,20,4,1000,1000,115.9,28.0,165.5,1211,197396.48,56.97,9287.68
16,128,4,10,1,100,1000,376.2,697.0,4600.0,9756,1751121.92,975.62,174632.96
16,128,4,10,1,100,2000,4400.0,1200.0,6900.0,11816,2118123.52,1181.63,211507.2
16,128,4,10,1,1000,1000,2300.0,1800.0,8400.0,4163,745175.04,416.16,74496.0
16,128,4,10,1,1000,2000,1800.0,1600.0,8100.0,9758,1751121.92,975.75,174663.68
16,128,4,10,2,10,1000,697.5,861.2,2800.0,7740,1384120.32,773.05,138373.12
16,128,4,10,2,10,2000,4800.0,975.6,8500.0,4255,761640.96,425.31,76134.4
16,128,4,10,2,100,1000,407.8,738.3,4900.0,9887,1772093.44,988.62,176967.68
16,128,4,10,2,100,2000,2300.0,1700.0,5700.0,15780,2820669.44,1577.89,282439.68
16,128,4,10,2,1000,1000,1800.0,1300.0,5300.0,4262,762900.48,408.75,73164.8
16,128,4,10,2,1000,2000,1800.0,1800.0,8900.0,9695,1740636.16,968.94,173434.88
16,128,4,10,4,10,1000,3000.0,691.8,4100.0,6400,1142947.84,639.4,114452.48
16,128,4,10,4,10,2000,0.0,0.0,0.0,6116,1090519.04,610.91,109352.96
16,128,4,10,4,100,2000,2300.0,1800.0,6100.0,15462,2768240.64,1546.16,276766.72
16,128,4,10,4,100,1000,748.4,1100.0,5500.0,9716,1740636.16,967.7,173219.84
16,128,4,10,4,1000,1000,2700.0,1900.0,6700.0,4174,747141.12,401.36,71843.84
16,128,4,10,4,1000,2000,2000.0,1900.0,9400.0,9863,1761607.68,984.54,176230.4
16,128,4,20,1,10,1000,6900.0,2400.0,11000.0,8891,1593835.52,444.25,79523.84
16,128,4,20,1,10,2000,11300.0,2700.0,17600.0,8058,1447034.88,402.86,72110.08
16,128,4,20,1,100,1000,613.4,1100.0,5400.0,19761,3533701.12,988.04,176855.04
16,128,4,20,1,100,2000,2900.0,1900.0,7800.0,36007,6448742.4,1800.35,322263.04
16,128,4,20,1,1000,2000,2600.0,4000.0,17100.0,24229,4341104.64,1211.09,216780.8
16,128,4,20,1,1000,1000,5700.0,4100.0,14900.0,7413,1331691.52,357.44,63979.52
16,128,4,20,2,10,1000,4400.0,1400.0,8800.0,12431,2222981.12,621.22,111196.16
16,128,4,20,2,10,2000,11100.0,2100.0,17100.0,8400,1499463.68,419.71,75130.88
16,128,4,20,2,100,1000,71.1,25.2,121.9,19859,3554672.64,992.92,177735.68
16,128,4,20,2,100,2000,1300.0,957.3,2800.0,33422,5987368.96,1670.99,299110.4
16,128,4,20,2,1000,1000,4800.0,4900.0,18000.0,10770,1929379.84,538.37,96368.64
16,128,4,20,2,1000,2000,6600.0,5000.0,18900.0,14871,2663383.04,743.28,133048.32
16,128,4,20,4,10,1000,7700.0,1900.0,12600.0,7348,1310720.0,367.13,65720.32
16,128,4,20,4,10,2000,11100.0,2400.0,16400.0,6990,1247805.44,349.26,62515.2
16,128,4,20,4,100,1000,43.0,4.1,56.1,19948,3575644.16,997.35,178524.16
16,128,4,20,4,100,2000,3500.0,2800.0,8400.0,36658,6564085.76,1832.79,328069.12
16,128,8,10,1,10,1000,4200.0,973.3,6900.0,3156,665917.44,315.42,66549.76
16,128,8,10,1,10,2000,4200.0,1900.0,8300.0,998,210575.36,99.75,21043.2
16,128,4,20,4,1000,1000,4600.0,5000.0,18800.0,7717,1384120.32,384.87,68894.72
16,128,4,20,4,1000,2000,4000.0,5000.0,19200.0,18528,3313500.16,926.29,165806.08
16,128,8,10,1,100,1000,1800.0,1800.0,9600.0,5988,1258291.2,598.79,126341.12
16,128,8,10,1,100,2000,4600.0,1700.0,9000.0,7768,1635778.56,776.88,163921.92
16,128,8,10,1,1000,1000,3700.0,2500.0,8000.0,3521,742932.48,352.07,74291.2
16,128,8,10,1,1000,2000,2600.0,1900.0,7600.0,2715,572866.56,271.48,57282.56
16,128,8,10,2,10,1000,2700.0,1600.0,6200.0,5539,1163919.36,553.12,116705.28
16,128,8,10,2,10,2000,7100.0,946.1,9000.0,2314,488253.44,231.14,48773.12
16,128,8,10,2,100,1000,1500.0,2300.0,9000.0,8066,1698693.12,806.45,170158.08
16,128,8,10,2,100,2000,6400.0,881.8,9700.0,5218,1101004.8,521.76,110090.24
16,128,8,10,2,1000,1000,2400.0,2000.0,9300.0,4312,912261.12,431.06,90951.68
16,128,8,10,4,10,1000,3200.0,1500.0,6700.0,2618,552396.8,261.38,55152.64
16,128,8,10,2,1000,2000,939.7,1600.0,8600.0,8127,1719664.64,812.54,171448.32
16,128,8,10,4,10,2000,6700.0,445.1,8500.0,2899,611686.4,289.48,61081.6
16,128,8,10,4,100,1000,1300.0,1300.0,5400.0,9641,2034237.44,963.9,203386.88
16,128,8,10,4,100,2000,5800.0,1100.0,8900.0,5797,1226833.92,579.6,122296.32
16,128,8,10,4,1000,1000,4600.0,2800.0,9700.0,1977,417146.88,197.56,41687.04
16,128,8,10,4,1000,2000,1200.0,1700.0,9400.0,7925,1667235.84,781.81,164966.4
16,128,8,20,1,10,1000,10600.0,3100.0,16600.0,6657,1405091.84,332.8,70215.68
16,128,8,20,1,100,1000,796.0,2200.0,14700.0,19746,4162846.72,987.23,208302.08
16,128,8,20,1,10,2000,14700.0,2000.0,19000.0,2680,565483.52,133.99,28272.64
16,128,8,20,1,100,2000,11600.0,1300.0,14300.0,15612,3292528.64,780.59,164700.16
16,128,8,20,1,1000,1000,4300.0,4500.0,15800.0,8513,1793064.96,425.52,89784.32
16,128,8,20,1,1000,2000,3000.0,4400.0,18700.0,12474,2631925.76,623.68,131594.24
16,128,8,20,2,10,2000,12800.0,1500.0,16400.0,8375,1772093.44,418.61,88330.24
16,128,8,20,2,10,1000,11100.0,1400.0,14700.0,6820,1436549.12,340.64,71874.56
16,128,8,20,2,100,1000,2500.0,2800.0,10500.0,19809,4183818.24,990.42,208977.92
16,128,8,20,2,100,2000,13300.0,2500.0,18300.0,10447,2202009.6,522.3,110202.88
16,128,8,20,2,1000,1000,6800.0,5200.0,18500.0,6847,1447034.88,342.16,72192.0
16,128,8,20,2,1000,2000,6800.0,5000.0,18200.0,8895,1876951.04,444.69,93829.12
16,128,8,20,4,10,1000,11600.0,2000.0,18100.0,3698,780277.76,184.76,38983.68
16,128,8,20,4,10,2000,13400.0,2600.0,18200.0,4294,901775.36,214.54,45271.04
16,128,8,20,4,100,1000,796.5,1300.0,6500.0,19858,4194304.0,992.68,209459.2
16,128,8,20,4,100,2000,13300.0,1800.0,17000.0,10681,2254438.4,534.01,112680.96
16,128,8,20,4,1000,1000,4900.0,4500.0,17600.0,8636,1824522.24,428.25,90357.76
16,128,16,10,1,10,1000,7000.0,960.2,9900.0,784,216381.44,78.38,21626.88
16,128,16,10,1,10,2000,7700.0,931.9,9400.0,634,174981.12,63.4,17500.16
16,128,8,20,4,1000,2000,5200.0,5200.0,19500.0,13581,2862612.48,678.48,143155.2
16,128,16,10,1,100,1000,2900.0,1900.0,9500.0,6252,1730150.4,625.17,172544.0
16,128,16,10,1,1000,1000,3500.0,2400.0,8700.0,381,105154.56,38.1,10516.48
16,128,16,10,1,100,2000,6300.0,1000.0,8900.0,3120,861122.56,312.0,86108.16
16,128,16,10,1,1000,2000,3100.0,2000.0,8900.0,772,213073.92,77.19,21309.44
16,128,16,10,2,10,1000,5300.0,2700.0,9500.0,1037,286208.0,103.64,28600.32
16,128,16,10,2,10,2000,3400.0,1900.0,8100.0,3766,1038090.24,375.85,103731.2
16,128,16,10,2,100,1000,2400.0,2400.0,8900.0,4489,1237319.68,448.85,123883.52
16,128,16,10,2,100,2000,8500.0,428.6,9600.0,1267,349696.0,124.59,34385.92
16,128,16,10,2,1000,1000,1500.0,1900.0,8900.0,2808,775004.16,280.72,77475.84
16,128,16,10,2,1000,2000,1300.0,2000.0,8300.0,4247,1174405.12,424.65,117207.04
16,128,16,10,4,10,2000,5700.0,2300.0,9800.0,2550,703795.2,254.84,70338.56
16,128,16,10,4,10,1000,8000.0,456.5,9200.0,571,157593.6,57.0,15728.64
16,128,16,10,4,100,1000,931.3,1000.0,4300.0,5334,1468006.4,532.5,146964.48
16,128,16,10,4,100,2000,6100.0,1300.0,9800.0,3395,933232.64,335.07,92477.44
16,128,16,10,4,1000,1000,4900.0,2800.0,9900.0,150,41400.32,14.5,4003.84
16,128,16,10,4,1000,2000,3900.0,2600.0,9600.0,2051,566077.44,204.77,56514.56
16,128,16,20,1,10,1000,11500.0,2500.0,16700.0,3434,943718.4,171.43,47319.04
16,128,16,20,1,10,2000,12800.0,2700.0,18000.0,3923,1080033.28,196.11,54128.64
16,128,16,20,1,100,1000,7100.0,5000.0,18900.0,10275,2831155.2,513.75,141793.28
16,128,16,20,1,100,2000,17000.0,795.9,19600.0,3085,851456.0,154.25,42567.68
16,128,16,20,1,1000,1000,856.2,3000.0,17100.0,6333,1751121.92,315.93,87193.6
16,128,16,20,1,1000,2000,2200.0,3500.0,14500.0,9572,2642411.52,478.56,132085.76
16,128,16,20,2,10,1000,14800.0,1200.0,18900.0,3172,875468.8,158.51,43745.28
16,128,16,20,2,10,2000,13100.0,2700.0,18900.0,2348,648048.64,117.22,32348.16
16,128,16,20,2,100,1000,5400.0,3500.0,11000.0,14004,3869245.44,700.13,193239.04
16,128,16,20,2,100,2000,18700.0,484.4,19700.0,791,218316.8,39.44,10885.12
16,128,16,20,2,1000,1000,8000.0,5300.0,18900.0,4298,1184890.88,214.88,59310.08
16,128,16,20,2,1000,2000,4100.0,4800.0,18700.0,8955,2474639.36,447.7,123566.08
16,128,16,20,4,10,2000,13600.0,2500.0,18400.0,3024,834621.44,151.09,41697.28
